month,town,flat_type,floor_area_sqm,flat_model,resale_price
2018-06,PUNGGOL,4 ROOM,98,Premium Apartment,415000
2018-06,PUNGGOL,4 ROOM,96,Premium Apartment,530000
2018-06,PUNGGOL,4 ROOM,92,Model A,479000
2018-06,PUNGGOL,4 ROOM,92,Model A,390000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,490000
2018-06,PUNGGOL,4 ROOM,92,Model A,425000
2018-06,PUNGGOL,4 ROOM,99,Premium Apartment,523000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,485000
2018-06,PUNGGOL,4 ROOM,92,Model A,470000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,513000
2018-06,PUNGGOL,4 ROOM,92,Model A,413000
2018-06,PUNGGOL,4 ROOM,90,Premium Apartment,375000
2018-06,PUNGGOL,4 ROOM,90,Premium Apartment,417888
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,465000
2018-06,PUNGGOL,4 ROOM,90,Premium Apartment,405000
2018-06,PUNGGOL,4 ROOM,92,Model A,448000
2018-06,PUNGGOL,4 ROOM,92,Premium Apartment,548000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,450000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,495000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,530000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,525000
2018-06,PUNGGOL,4 ROOM,92,Model A,470000
2018-06,PUNGGOL,4 ROOM,95,Model A,510000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,525888
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,520000
2018-06,PUNGGOL,4 ROOM,92,Model A,475000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,525000
2018-06,PUNGGOL,4 ROOM,93,Premium Apartment,528000
2018-06,PUNGGOL,5 ROOM,110,Improved,425000
2018-06,PUNGGOL,5 ROOM,110,Improved,445000
2018-06,PUNGGOL,5 ROOM,111,Premium Apartment,383000
2018-06,PUNGGOL,5 ROOM,110,Improved,385000
2018-06,PUNGGOL,5 ROOM,111,Premium Apartment,348000
2018-06,PUNGGOL,5 ROOM,110,Improved,420000
2018-06,PUNGGOL,5 ROOM,110,Improved,422000
2018-06,PUNGGOL,5 ROOM,111,Premium Apartment,395000
2018-06,PUNGGOL,5 ROOM,110,Improved,418000
2018-06,PUNGGOL,5 ROOM,110,Improved,450000
2018-06,PUNGGOL,5 ROOM,112,Premium Apartment,420000
2018-06,PUNGGOL,5 ROOM,110,Premium Apartment,415000
2018-06,PUNGGOL,5 ROOM,110,Premium Apartment,420000
2018-06,PUNGGOL,5 ROOM,114,Premium Apartment,470000
2018-06,PUNGGOL,5 ROOM,111,Premium Apartment,462000
2018-06,PUNGGOL,5 ROOM,114,Premium Apartment,460000
2018-06,PUNGGOL,5 ROOM,118,Premium Apartment,682888
2018-06,PUNGGOL,5 ROOM,110,Premium Apartment,432000
2018-06,PUNGGOL,5 ROOM,110,Premium Apartment,423000
2018-06,PUNGGOL,5 ROOM,112,Premium Apartment,438000
2018-06,PUNGGOL,5 ROOM,113,Premium Apartment,545000
2018-06,PUNGGOL,5 ROOM,110,Improved,385000
2018-06,PUNGGOL,5 ROOM,110,Improved,405000
2018-06,PUNGGOL,5 ROOM,109,Improved,450000
2018-06,PUNGGOL,5 ROOM,110,Improved,415000
2018-06,PUNGGOL,5 ROOM,112,Premium Apartment,522000
2018-06,PUNGGOL,5 ROOM,110,Improved,435000
2018-06,PUNGGOL,5 ROOM,112,Improved,500000
2018-06,PUNGGOL,5 ROOM,110,Improved,420000
2018-06,PUNGGOL,5 ROOM,110,Improved,420000
2018-06,PUNGGOL,5 ROOM,110,Improved,418000
2018-06,PUNGGOL,5 ROOM,112,Improved,615000
2018-06,PUNGGOL,5 ROOM,116,Premium Apartment,680000
2018-06,PUNGGOL,5 ROOM,113,Improved,620000
2018-06,TAMPINES,3 ROOM,73,Model A,320000
2018-06,TAMPINES,3 ROOM,73,Model A,350000
2018-06,TAMPINES,3 ROOM,73,Model A,337000
2018-06,TAMPINES,3 ROOM,73,Model A,358000
2018-06,TAMPINES,3 ROOM,74,Model A,340000
2018-06,TAMPINES,3 ROOM,74,Model A,321800
2018-06,TAMPINES,3 ROOM,67,New Generation,311000
2018-06,TAMPINES,3 ROOM,78,Model A,365000
2018-06,TAMPINES,3 ROOM,74,Model A,368000
2018-06,TAMPINES,3 ROOM,68,New Generation,300000
2018-06,TAMPINES,3 ROOM,78,Model A,322000
2018-06,TAMPINES,3 ROOM,74,Model A,325000
2018-06,TAMPINES,3 ROOM,74,Model A,315000
2018-06,TAMPINES,3 ROOM,67,New Generation,325000
2018-06,TAMPINES,3 ROOM,67,New Generation,317000
2018-06,TAMPINES,3 ROOM,67,New Generation,311000
2018-06,TAMPINES,3 ROOM,74,Model A,345000
2018-06,TAMPINES,3 ROOM,74,Model A,310000
2018-06,TAMPINES,3 ROOM,74,Model A,348000
2018-06,TAMPINES,3 ROOM,67,New Generation,298000
2018-06,TAMPINES,3 ROOM,74,Model A,335000
2018-06,TAMPINES,3 ROOM,74,Model A,346000
2018-06,TAMPINES,3 ROOM,73,Model A,320000
2018-06,TAMPINES,4 ROOM,104,Model A,438000
2018-06,TAMPINES,4 ROOM,98,Model A,532000
2018-06,TAMPINES,4 ROOM,91,New Generation,415000
2018-06,TAMPINES,4 ROOM,100,Model A,438000
2018-06,TAMPINES,4 ROOM,101,Model A,415000
2018-06,TAMPINES,4 ROOM,105,Model A,465000
2018-06,TAMPINES,4 ROOM,103,Model A,420000
2018-06,TAMPINES,4 ROOM,103,Model A,510000
2018-06,TAMPINES,4 ROOM,103,Model A,410000
2018-06,TAMPINES,4 ROOM,102,Model A,490000
2018-06,TAMPINES,4 ROOM,104,Model A,470000
2018-06,TAMPINES,4 ROOM,105,Model A,460000
2018-06,TAMPINES,4 ROOM,104,Model A,445000
2018-06,TAMPINES,4 ROOM,93,New Generation,365000
2018-06,TAMPINES,4 ROOM,104,New Generation,415000
2018-06,TAMPINES,4 ROOM,103,Model A,428000
2018-06,TAMPINES,4 ROOM,105,Model A,410000
2018-06,TAMPINES,4 ROOM,108,Model A,442000
2018-06,TAMPINES,4 ROOM,93,New Generation,415000
2018-06,TAMPINES,4 ROOM,104,Model A,462000
2018-06,TAMPINES,4 ROOM,99,New Generation,435000
2018-06,TAMPINES,4 ROOM,104,Model A,392000
2018-06,TAMPINES,4 ROOM,104,Model A,430000
2018-06,TAMPINES,4 ROOM,105,Model A,415000
2018-06,TAMPINES,4 ROOM,112,Model A,395000
2018-06,TAMPINES,4 ROOM,107,Model A,410000
2018-06,TAMPINES,4 ROOM,104,Model A,428000
2018-06,TAMPINES,4 ROOM,100,Model A,430000
2018-06,TAMPINES,4 ROOM,102,Model A,452000
2018-06,TAMPINES,4 ROOM,101,Model A,440000
2018-06,TAMPINES,4 ROOM,99,Model A,448000
2018-06,TAMPINES,4 ROOM,100,Model A,442000
2018-06,TAMPINES,4 ROOM,99,Model A,408000
2018-06,TAMPINES,4 ROOM,107,Model A,489888
2018-06,TAMPINES,4 ROOM,104,Model A,408000
2018-06,TAMPINES,4 ROOM,103,Model A,430000
2018-06,TAMPINES,4 ROOM,103,Model A,405000
2018-06,TAMPINES,4 ROOM,104,Model A,420000
2018-06,TAMPINES,4 ROOM,104,Model A,473000
2018-06,TAMPINES,4 ROOM,104,Model A,530000
2018-06,TAMPINES,4 ROOM,105,Model A,428000
2018-06,TAMPINES,4 ROOM,106,Model A,430000
2018-06,TAMPINES,4 ROOM,109,Model A,505000
2018-06,TAMPINES,5 ROOM,122,Improved,550000
2018-06,TAMPINES,5 ROOM,122,Improved,520000
2018-06,TAMPINES,5 ROOM,121,Improved,528000
2018-06,TAMPINES,5 ROOM,128,Improved,560000
2018-06,TAMPINES,5 ROOM,132,Model A,497000
2018-06,TAMPINES,5 ROOM,133,Model A,545000
2018-06,TAMPINES,5 ROOM,132,Model A,560000
2018-06,TAMPINES,5 ROOM,134,Model A,630000
2018-06,TAMPINES,5 ROOM,121,Improved,565000
2018-06,TAMPINES,5 ROOM,123,Improved,568000
2018-06,TAMPINES,5 ROOM,121,Improved,485000
2018-06,TAMPINES,5 ROOM,135,Model A,550000
2018-06,TAMPINES,5 ROOM,121,Improved,618000
2018-06,TAMPINES,5 ROOM,124,Improved,518000
2018-06,TAMPINES,5 ROOM,122,Improved,545000
2018-06,TAMPINES,5 ROOM,138,Model A,558000
2018-06,TAMPINES,5 ROOM,137,Model A,483000
2018-06,TAMPINES,5 ROOM,122,Improved,470000
2018-06,TAMPINES,5 ROOM,120,Improved,435000
2018-06,TAMPINES,5 ROOM,122,Improved,612888
2018-06,TAMPINES,5 ROOM,122,Improved,511000
2018-06,TAMPINES,5 ROOM,122,Improved,460000
2018-06,TAMPINES,5 ROOM,123,Improved,560000
2018-06,TAMPINES,5 ROOM,135,Model A,638000
2018-06,TAMPINES,5 ROOM,123,Improved,470000
2018-06,TAMPINES,5 ROOM,132,Model A,512000
2018-06,TAMPINES,5 ROOM,133,Model A,535000
2018-06,TAMPINES,5 ROOM,124,Premium Apartment,532000
2018-06,TAMPINES,5 ROOM,124,Improved,475000
2018-06,TAMPINES,5 ROOM,124,Improved,435000
2018-06,TAMPINES,5 ROOM,122,Improved,515000
2018-06,TAMPINES,5 ROOM,140,Model A,498000
2018-06,TAMPINES,5 ROOM,119,Improved,585000
2018-06,TAMPINES,5 ROOM,123,Improved,570000
2018-06,TAMPINES,5 ROOM,120,Improved,571000
2018-06,TAMPINES,5 ROOM,119,Improved,575000
2018-06,TAMPINES,5 ROOM,120,Improved,540000
2018-06,TAMPINES,5 ROOM,122,Improved,580000
2018-06,WOODLANDS,3 ROOM,74,Model A,253000
2018-06,WOODLANDS,3 ROOM,65,Improved,230000
2018-06,WOODLANDS,3 ROOM,67,New Generation,245000
2018-06,WOODLANDS,3 ROOM,76,Improved,230000
2018-06,WOODLANDS,3 ROOM,65,Improved,235000
2018-06,WOODLANDS,3 ROOM,65,Improved,220000
2018-06,WOODLANDS,3 ROOM,67,Model A,310000
2018-06,WOODLANDS,3 ROOM,67,Model A,300000
2018-06,WOODLANDS,3 ROOM,73,Model A,315000
2018-06,WOODLANDS,3 ROOM,73,Model A,280000
2018-06,WOODLANDS,3 ROOM,67,New Generation,270000
2018-06,WOODLANDS,3 ROOM,73,Model A,270000
2018-06,WOODLANDS,3 ROOM,73,Model A,275000
2018-06,WOODLANDS,4 ROOM,88,Improved,230000
2018-06,WOODLANDS,4 ROOM,93,Model A,399888
2018-06,WOODLANDS,4 ROOM,94,Model A,410000
2018-06,WOODLANDS,4 ROOM,93,Model A,368000
2018-06,WOODLANDS,4 ROOM,93,Model A,375000
2018-06,WOODLANDS,4 ROOM,93,Model A,380888
2018-06,WOODLANDS,4 ROOM,93,Model A,390000
2018-06,WOODLANDS,4 ROOM,93,New Generation,315000
2018-06,WOODLANDS,4 ROOM,93,New Generation,320000
2018-06,WOODLANDS,4 ROOM,92,Model A,385000
2018-06,WOODLANDS,4 ROOM,92,Model A,375000
2018-06,WOODLANDS,4 ROOM,92,Model A,419000
2018-06,WOODLANDS,4 ROOM,103,Model A,330000
2018-06,WOODLANDS,4 ROOM,101,Model A,305000
2018-06,WOODLANDS,4 ROOM,101,Model A,300000
2018-06,WOODLANDS,4 ROOM,100,Model A,290000
2018-06,WOODLANDS,4 ROOM,102,Model A,315000
2018-06,WOODLANDS,4 ROOM,103,Model A,313000
2018-06,WOODLANDS,4 ROOM,103,Model A,350000
2018-06,WOODLANDS,4 ROOM,105,Premium Apartment,370000
2018-06,WOODLANDS,4 ROOM,101,Model A,362000
2018-06,WOODLANDS,4 ROOM,104,Premium Apartment,368000
2018-06,WOODLANDS,4 ROOM,101,Model A,360000
2018-06,WOODLANDS,4 ROOM,104,Premium Apartment,386000
2018-06,WOODLANDS,4 ROOM,102,Model A,330000
2018-06,WOODLANDS,4 ROOM,91,Model A,320000
2018-06,WOODLANDS,4 ROOM,101,Model A,358888
2018-06,WOODLANDS,4 ROOM,100,Model A,300000
2018-06,WOODLANDS,4 ROOM,100,Model A,355000
2018-06,WOODLANDS,4 ROOM,102,Model A,320000
2018-06,WOODLANDS,4 ROOM,99,Model A,346000
2018-06,WOODLANDS,4 ROOM,99,Model A,346800
2018-06,WOODLANDS,4 ROOM,99,Model A,302000
2018-06,WOODLANDS,4 ROOM,100,Model A,328000
2018-06,WOODLANDS,4 ROOM,99,Model A,327000
2018-06,WOODLANDS,4 ROOM,101,Model A,310000
2018-06,WOODLANDS,4 ROOM,102,Model A,332500
2018-06,WOODLANDS,4 ROOM,100,Model A,335000
2018-06,WOODLANDS,4 ROOM,102,Model A,328000
2018-06,WOODLANDS,4 ROOM,101,Model A,365000
2018-06,WOODLANDS,4 ROOM,90,Premium Apartment,322000
2018-06,WOODLANDS,4 ROOM,90,Premium Apartment,345000
2018-06,WOODLANDS,4 ROOM,90,Premium Apartment,350000
2018-06,WOODLANDS,4 ROOM,102,Model A,327800
2018-06,WOODLANDS,4 ROOM,102,Model A,325000
2018-06,WOODLANDS,4 ROOM,91,Model A,353000
2018-06,WOODLANDS,4 ROOM,103,Model A,368000
2018-06,WOODLANDS,4 ROOM,91,New Generation,328000
2018-06,WOODLANDS,4 ROOM,91,New Generation,312000
2018-06,WOODLANDS,4 ROOM,102,New Generation,350000
2018-06,WOODLANDS,4 ROOM,103,Model A,315000
2018-06,WOODLANDS,4 ROOM,107,Model A,350000
2018-06,WOODLANDS,4 ROOM,103,Model A,380000
2018-06,WOODLANDS,4 ROOM,115,Model A,385000
2018-06,WOODLANDS,4 ROOM,108,Model A,340000
2018-06,WOODLANDS,4 ROOM,105,Model A,325000
2018-06,WOODLANDS,4 ROOM,98,New Generation,300000
2018-06,WOODLANDS,5 ROOM,121,Improved,335000
2018-06,WOODLANDS,5 ROOM,121,Improved,465000
2018-06,WOODLANDS,5 ROOM,124,Improved,468000
2018-06,WOODLANDS,5 ROOM,122,Improved,378000
2018-06,WOODLANDS,5 ROOM,122,Improved,380000
2018-06,WOODLANDS,5 ROOM,122,Improved,382000
2018-06,WOODLANDS,5 ROOM,121,Improved,378000
2018-06,WOODLANDS,5 ROOM,110,Improved,375000
2018-06,WOODLANDS,5 ROOM,111,Improved,395000
2018-06,WOODLANDS,5 ROOM,124,Premium Apartment,422000
2018-06,WOODLANDS,5 ROOM,123,Improved,435000
2018-06,WOODLANDS,5 ROOM,124,Improved,458000
2018-06,WOODLANDS,5 ROOM,115,Improved,432000
2018-06,WOODLANDS,5 ROOM,120,Improved,425000
2018-06,WOODLANDS,5 ROOM,115,Improved,410000
2018-06,WOODLANDS,5 ROOM,110,Improved,390000
2018-06,WOODLANDS,5 ROOM,120,Improved,410000
2018-06,WOODLANDS,5 ROOM,119,Improved,415000
2018-06,WOODLANDS,5 ROOM,120,Improved,370000
2018-06,WOODLANDS,5 ROOM,120,Improved,392000
2018-06,WOODLANDS,5 ROOM,120,Improved,380000
2018-06,WOODLANDS,5 ROOM,118,Improved,403000
2018-06,WOODLANDS,5 ROOM,121,Improved,405000
2018-06,WOODLANDS,5 ROOM,121,Premium Apartment,410000
2018-06,WOODLANDS,5 ROOM,110,Improved,405000
2018-06,WOODLANDS,5 ROOM,114,Premium Apartment,425000
2018-06,WOODLANDS,5 ROOM,114,Premium Apartment,417000
2018-06,WOODLANDS,5 ROOM,115,Premium Apartment,330000
2018-06,WOODLANDS,5 ROOM,120,Premium Apartment,385000
2018-06,WOODLANDS,5 ROOM,110,Premium Apartment,371000
2018-06,WOODLANDS,5 ROOM,115,Premium Apartment,390000
2018-06,WOODLANDS,5 ROOM,110,Premium Apartment,345000
2018-06,WOODLANDS,5 ROOM,110,Premium Apartment,335000
2018-06,WOODLANDS,5 ROOM,120,Improved,395000
2018-06,WOODLANDS,5 ROOM,122,Improved,410000
2018-06,WOODLANDS,5 ROOM,120,Improved,370000
2018-06,WOODLANDS,5 ROOM,122,Improved,380000
2018-06,WOODLANDS,5 ROOM,122,Improved,430000
2018-06,WOODLANDS,5 ROOM,137,Model A,450000
2018-06,WOODLANDS,5 ROOM,121,Improved,420000
2018-06,WOODLANDS,5 ROOM,127,Improved,435000
2018-06,WOODLANDS,5 ROOM,136,Model A,438000
2018-06,WOODLANDS,5 ROOM,121,Improved,416000
2018-06,WOODLANDS,5 ROOM,129,Improved,418000
2018-06,WOODLANDS,5 ROOM,129,Improved,410000
2018-07,ANG MO KIO,2 ROOM,44,Improved,210000
2018-07,ANG MO KIO,2 ROOM,44,Improved,202000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,290000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,333000
2018-07,ANG MO KIO,3 ROOM,70,Model A,448000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,290000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,300000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,300000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,245000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,253000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,292000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,300000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,291000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,308000
2018-07,ANG MO KIO,3 ROOM,74,New Generation,308888
2018-07,ANG MO KIO,3 ROOM,68,New Generation,280000
2018-07,ANG MO KIO,3 ROOM,74,New Generation,295000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,300000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,330000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,260000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,293000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,260000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,255000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,270000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,293000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,250000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,240000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,295000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,290000
2018-07,ANG MO KIO,3 ROOM,88,New Generation,360000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,280000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,293000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,285000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,260000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,345000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,338000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,260000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,310000
2018-07,ANG MO KIO,3 ROOM,73,New Generation,353000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,265000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,345000
2018-07,ANG MO KIO,3 ROOM,75,New Generation,323000
2018-07,ANG MO KIO,3 ROOM,74,New Generation,325000
2018-07,ANG MO KIO,3 ROOM,74,New Generation,292000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,295000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,280000
2018-07,ANG MO KIO,3 ROOM,89,New Generation,333000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,350000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,230000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,345000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,260000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,358000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,285000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,300000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,266000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,320000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,275000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,285000
2018-07,ANG MO KIO,3 ROOM,89,New Generation,385000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,261900
2018-07,ANG MO KIO,3 ROOM,68,New Generation,290000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,280000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,290000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,280000
2018-07,ANG MO KIO,3 ROOM,68,New Generation,290000
2018-07,ANG MO KIO,3 ROOM,67,New Generation,295000
2018-07,ANG MO KIO,3 ROOM,81,New Generation,368000
2018-07,ANG MO KIO,3 ROOM,82,New Generation,350000
2018-07,ANG MO KIO,4 ROOM,91,New Generation,455000
2018-07,ANG MO KIO,4 ROOM,88,Model A,648000
2018-07,ANG MO KIO,4 ROOM,94,Model A,664000
2018-07,ANG MO KIO,4 ROOM,92,New Generation,365000
2018-07,ANG MO KIO,4 ROOM,92,New Generation,430000
2018-07,ANG MO KIO,4 ROOM,98,New Generation,500000
2018-07,ANG MO KIO,4 ROOM,81,New Generation,338000
2018-07,ANG MO KIO,4 ROOM,98,New Generation,405000
2018-07,ANG MO KIO,4 ROOM,92,New Generation,360000
2018-07,ANG MO KIO,4 ROOM,95,New Generation,385000
2018-07,ANG MO KIO,4 ROOM,91,New Generation,395000
2018-07,ANG MO KIO,4 ROOM,109,New Generation,483000
2018-07,ANG MO KIO,4 ROOM,91,New Generation,490000
2018-07,ANG MO KIO,4 ROOM,93,New Generation,390000
2018-07,ANG MO KIO,4 ROOM,95,Model A,575000
2018-07,ANG MO KIO,4 ROOM,95,Model A,580000
2018-07,ANG MO KIO,4 ROOM,90,Model A,550000
2018-07,ANG MO KIO,4 ROOM,95,Model A,615000
2018-07,ANG MO KIO,4 ROOM,91,Model A,705000
2018-07,ANG MO KIO,5 ROOM,121,Improved,920000
2018-07,ANG MO KIO,5 ROOM,120,Improved,588000
2018-07,ANG MO KIO,5 ROOM,120,Improved,556000
2018-07,ANG MO KIO,5 ROOM,120,Improved,570000
2018-07,ANG MO KIO,5 ROOM,135,Model A,713888
2018-07,ANG MO KIO,5 ROOM,119,Improved,635000
2018-07,ANG MO KIO,5 ROOM,125,Improved,450000
2018-07,ANG MO KIO,5 ROOM,118,Improved,668000
2018-07,ANG MO KIO,5 ROOM,121,Improved,570000
2018-07,ANG MO KIO,5 ROOM,111,Improved,800000
2018-07,ANG MO KIO,5 ROOM,121,Improved,595000
2018-07,ANG MO KIO,5 ROOM,110,Improved,730000
2018-07,ANG MO KIO,5 ROOM,110,Improved,820000
2018-07,ANG MO KIO,5 ROOM,110,Improved,750000
2018-07,CENTRAL AREA,3 ROOM,76,Improved,390000
2018-07,CENTRAL AREA,3 ROOM,66,Improved,380000
2018-07,CENTRAL AREA,3 ROOM,68,Improved,500000
2018-07,CENTRAL AREA,3 ROOM,74,Model A,365000
2018-07,CENTRAL AREA,3 ROOM,60,Improved,445000
2018-07,CENTRAL AREA,3 ROOM,59,Improved,456000
2018-07,CENTRAL AREA,3 ROOM,70,Improved,550000
2018-07,CENTRAL AREA,3 ROOM,68,Improved,500000
2018-07,CENTRAL AREA,3 ROOM,68,Improved,430000
2018-07,CENTRAL AREA,3 ROOM,65,Improved,380000
2018-07,CENTRAL AREA,3 ROOM,60,Improved,470000
2018-07,CENTRAL AREA,3 ROOM,72,Model A,375000
2018-07,CENTRAL AREA,3 ROOM,72,Model A,410000
2018-07,CENTRAL AREA,3 ROOM,72,Model A,398000
2018-07,CENTRAL AREA,4 ROOM,87,Improved,485000
2018-07,CENTRAL AREA,4 ROOM,75,Model A,455000
2018-07,CENTRAL AREA,4 ROOM,108,Model A,635000
2018-07,CENTRAL AREA,4 ROOM,83,Improved,698000
2018-07,CLEMENTI,2 ROOM,49,Model A,377000
2018-07,CLEMENTI,3 ROOM,75,Model A,530000
2018-07,CLEMENTI,3 ROOM,73,Model A,540000
2018-07,CLEMENTI,3 ROOM,73,Model A,510000
2018-07,CLEMENTI,3 ROOM,81,New Generation,380000
2018-07,CLEMENTI,3 ROOM,67,New Generation,316000
2018-07,CLEMENTI,3 ROOM,82,New Generation,365000
2018-07,CLEMENTI,3 ROOM,82,New Generation,360000
2018-07,CLEMENTI,3 ROOM,67,New Generation,323000
2018-07,CLEMENTI,3 ROOM,67,New Generation,330000
2018-07,CLEMENTI,3 ROOM,68,New Generation,323000
2018-07,CLEMENTI,3 ROOM,67,New Generation,315000
2018-07,CLEMENTI,3 ROOM,67,New Generation,310000
2018-07,CLEMENTI,3 ROOM,67,New Generation,316000
2018-07,CLEMENTI,3 ROOM,67,New Generation,300000
2018-07,CLEMENTI,3 ROOM,74,Model A,263000
2018-07,CLEMENTI,3 ROOM,67,New Generation,310000
2018-07,CLEMENTI,3 ROOM,68,New Generation,275000
2018-07,CLEMENTI,3 ROOM,82,New Generation,311000
2018-07,CLEMENTI,3 ROOM,67,New Generation,280000
2018-07,CLEMENTI,3 ROOM,82,New Generation,365000
2018-07,CLEMENTI,3 ROOM,68,New Generation,265000
2018-07,CLEMENTI,3 ROOM,68,New Generation,273000
2018-07,CLEMENTI,3 ROOM,82,New Generation,320000
2018-07,CLEMENTI,3 ROOM,67,New Generation,245000
2018-07,CLEMENTI,3 ROOM,67,New Generation,236000
2018-07,CLEMENTI,3 ROOM,67,New Generation,272000
2018-07,CLEMENTI,3 ROOM,67,New Generation,240000
2018-07,CLEMENTI,4 ROOM,99,Model A,570000
2018-07,CLEMENTI,4 ROOM,100,Model A,670000
2018-07,CLEMENTI,4 ROOM,100,Model A,630000
2018-07,CLEMENTI,4 ROOM,99,Model A,630000
2018-07,CLEMENTI,4 ROOM,100,Model A,720000
2018-07,CLEMENTI,4 ROOM,96,Model A,650000
2018-07,CLEMENTI,4 ROOM,96,Model A,650000
2018-07,CLEMENTI,4 ROOM,96,Model A,720000
2018-07,CLEMENTI,4 ROOM,91,New Generation,450000
2018-07,CLEMENTI,4 ROOM,90,Model A,695000
2018-07,CLEMENTI,4 ROOM,92,New Generation,488000
2018-07,CLEMENTI,4 ROOM,91,New Generation,440000
2018-07,CLEMENTI,4 ROOM,92,New Generation,456666
2018-07,CLEMENTI,4 ROOM,92,New Generation,486000
2018-07,CLEMENTI,4 ROOM,104,Model A,448000
2018-07,CLEMENTI,4 ROOM,91,New Generation,380000
2018-07,CLEMENTI,4 ROOM,91,New Generation,409000
2018-07,CLEMENTI,4 ROOM,91,New Generation,418000
2018-07,CLEMENTI,4 ROOM,91,New Generation,390000
2018-07,CLEMENTI,4 ROOM,83,New Generation,310000
2018-07,CLEMENTI,4 ROOM,93,New Generation,425000
2018-07,CLEMENTI,5 ROOM,117,Improved,825000
2018-07,CLEMENTI,5 ROOM,110,Improved,818000
2018-07,CLEMENTI,5 ROOM,110,Improved,708888
2018-07,CLEMENTI,5 ROOM,121,Improved,662888
2018-07,CLEMENTI,5 ROOM,133,Model A,600000
2018-07,CLEMENTI,5 ROOM,119,Improved,530000
2018-07,GEYLANG,3 ROOM,67,New Generation,320000
2018-07,GEYLANG,3 ROOM,60,Improved,228000
2018-07,GEYLANG,3 ROOM,60,Improved,215000
2018-07,GEYLANG,3 ROOM,60,Model A,480000
2018-07,GEYLANG,3 ROOM,59,Improved,296800
2018-07,GEYLANG,3 ROOM,59,Improved,255000
2018-07,GEYLANG,3 ROOM,66,Improved,270000
2018-07,GEYLANG,3 ROOM,70,Improved,289000
2018-07,GEYLANG,3 ROOM,59,Improved,230000
2018-07,GEYLANG,3 ROOM,67,Improved,265000
2018-07,GEYLANG,3 ROOM,65,Improved,315000
2018-07,GEYLANG,3 ROOM,65,Improved,317000
2018-07,GEYLANG,3 ROOM,65,Improved,322000
2018-07,GEYLANG,4 ROOM,102,Model A,738000
